Код;Наименование;Иерархия;Артикул;Количество;Цена;Бренд;ИмяФайлаИзображения;Новинка;HAPPY_МОЛЛОстаток;ГлобусОстаток;ЛазурныйОстаток;ОранжевыйОстаток;ПассажОстаток;ТауОстаток;10 летняя батарея;Bluetooth;Барометр\альтиметр;Браслет;Будильник;Включение,отключение звука кнопок;Водозащита;Грязеустойчивость;Дополнительно;Индикатор приливов и отливов;Индикатор уровня заряда аккумулятора;Компас;Материал корпуса;Мелодия;Мировое время;Отображение данных о Луне;Пол;Прием радиосигнала точного времени;Размер корпуса;Резерв хода;Сверх яркая подсветка;Связь со смартфоном;Скидка;Солнечная батарея;Стекло;Страна бренда;Страна производитель;Таймер;Таймер рыбалки;Термометр;Тип механизма;Ударопрочность;Устойчивость к воздействию магнитного поля;Форма корпуса;Функция поиска телефона;Функция секундомера;Хит продаж;Ход стрелки;Хронограф;Циферблат;Шагомер;ЦенаСоСкидкой;
Д0000001222;UL0105PMW(BK) Romanson;ЧАСЫ/Наручные/Romanson;UL0105PMW(BK);1;10550;Romanson;UL0105PMW(BK).jpg;0;0;0;1;0;0;0;;;;Кожаный ремешок;;;WR 30m;;;;;;Нержавеющая сталь ;;;;Мужские;;Стандартный;;;;30;;Минеральное;Южная Корея;;;;;Кварцевый;;;Круг;;;;;;Стрелочный;;7385;
00054663261;UL0576SLW(BK) Romanson;ЧАСЫ/Наручные/Romanson;UL0576SLW(BK);0;5690;Romanson;UL0576SLW(BK).jpg;0;0;0;0;0;0;0;;;;Кожаный ремешок;;;WR 30m;;;;;;Титан;;;;Женские;;Стандартный;;;;20;;Минеральное;Южная Корея;;;;;Кварцевый;;;Круг;;;;;;Стрелочный;;4552;
СТ000001313;UL0576SLW(GR) Romanson;ЧАСЫ/Наручные/Romanson;UL0576SLW(GR);1;5690;Romanson;UL0576SLW(GR).jpg;0;0;0;1;0;0;0;;;;Кожаный ремешок;;;WR 30m;;;;;;Титан;;;;Женские;;Стандартный;;;;20;;Минеральное;Южная Корея;;;;;Кварцевый;;;Круг;;;;;;Стрелочный;;4552;
00054662430;UL0576SMW(BK) Romanson;ЧАСЫ/Наручные/Romanson;UL0576SMW(BK);2;5690;Romanson;UL0576SMW(BK).jpg;0;0;0;1;0;1;0;;;;Кожаный ремешок;;;WR;;;;;;Титан;;;;Мужские;;Стандартный;;;;20;;Минеральное;Южная Корея;;;;;Кварцевый;;;Круг;;;;;;Стрелочный;;4552;
Ц0000000042;UL2118SMW(BK) Romanson;ЧАСЫ/Наручные/Romanson;UL2118SMW(BK);1;8990;Romanson;UL2118SMW(BK).jpg;0;0;0;0;0;0;1;;;;Кожаный ремешок;;;WR 30m;;;;;;Нержавеющая сталь ;;;;Мужские;;Стандартный;;;;40;;Минеральное с сапфировым напылением;Южная Корея;;;;;Кварцевый;;;Квадрат;;;;;;Стрелочный;;5394;
00054663665;UL3578SLW(BK) Romanson;ЧАСЫ/Наручные/Romanson;UL3578SLW(BK);0;5690;Romanson;UL3578SLW(BK).jpg;0;0;0;0;0;0;0;;;;Кожаный ремешок;;;WR 30m;;;;;;Титан;;;;Мужские;;Стандартный;;;;20;;Минеральное;Южная Корея;;;;;Кварцевый;;;Круг;;;;;;Стрелочный;;4552;
00054665505;UL3578SLW(GR) Romanson;ЧАСЫ/Наручные/Romanson;UL3578SLW(GR);1;5690;Romanson;UL3578SLW(GR).jpg;0;0;0;0;0;1;0;;;;Кожаный ремешок;;;WR 30m;;;;;;Титан;;;;Женские;;Стандартный;;;;;;Минеральное;Южная Корея;;;;;Кварцевый;;;Круг;;;;;;Стрелочный;;5690;
00054663666;UL3578SLW(WH) Romanson;ЧАСЫ/Наручные/Romanson;UL3578SLW(WH);1;5690;Romanson;UL3578SLW(WH).jpg;0;0;1;0;0;0;0;;;;Кожаный ремешок;;;WR;;;;;;Титан;;;;Женские;;Стандартный;;;;;;Минеральное;Южная Корея;;;;;Кварцевый;;;Круг;;;;;;Стрелочный;;5690;
00000001240;UL3578SMW(BK) Romanson;ЧАСЫ/Наручные/Romanson;UL3578SMW(BK);0;5690;Romanson;UL3578SMW(BK).jpg;0;0;0;0;0;0;0;;;;Кожаный ремешок;;;WR;;;;;;Титан;;;;Мужские;;Стандартный;;;;;;Минеральное;Южная Корея;;;;;Кварцевый;;;Круг;;;;;;Стрелочный;;5690;
Ц0000000865;UL3578SMW(GR) Romanson;ЧАСЫ/Наручные/Romanson;UL3578SMW(GR);1;5690;Romanson;UL3578SMW(GR).jpg;0;0;1;0;0;0;0;;;;Кожаный ремешок;;;WR;;;;;;Титан;;;;Мужские;;Стандартный;;;;;;Минеральное;Южная Корея;;;;;Кварцевый;;;Круг;;;;;;Стрелочный;;5690;
СТ000003451;UL3578SMW(WH) Romanson;ЧАСЫ/Наручные/Romanson;UL3578SMW(WH);0;5690;Romanson;UL3578SMW(WH)(1).jpg;0;0;0;0;0;0;0;;;;Кожаный ремешок;;;WR;;;;;;Титан;;;;Мужские;;Стандартный;;;;30;;Минеральное;Южная Корея;;;;;Кварцевый;;;Круг;;;;;;Стрелочный;;3983;
00054664812;UL6114HMW(BK) Romanson;ЧАСЫ/Наручные/Romanson;UL6114HMW(BK);0;4900;Romanson;UL6114HMW(BK).jpg;0;0;0;0;0;0;0;;;;Кожаный ремешок;;;WR;;;;;;Нержавеющая сталь ;;;;Мужские;;Стандартный;;;;30;;Минеральное;Южная Корея;;;;;Кварцевый;;;Бочка;;;;;;Стрелочный;;3430;
Ц0000000886;1-1117AN Jacques Lemans;ЧАСЫ/Наручные/Jacques Lemans;1-1117AN;2;20510;Jacques Lemans;1-1117AN.jpg;0;1;0;0;0;0;1;;;;Кожаный ремешок;;;WR 200m;;;;;;Нержавеющая сталь ;;;;Мужские;;42;;;;;;Минеральное;Австрия;;;;;Кварцевый;;;Круг;;есть;;;есть;Стрелочный;;20510;
СТ000004701;1-1117CN Jacques Lemans;ЧАСЫ/Наручные/Jacques Lemans;1-1117CN;0;22580;Jacques Lemans;1-1117CN.jpg;0;0;0;0;0;0;0;;;;Кожаный ремешок;;;WR 200m;;;;;;Сталь с частичным PVD покрытием;;;;Мужские;;42;;;;15;;Минеральное;Австрия;;;;;Кварцевый;;;Круг;;есть;;;есть;Стрелочный;;19193;
Ц0000000887;1-1117DN Jacques Lemans;ЧАСЫ/Наручные/Jacques Lemans;1-1117DN;0;22580;Jacques Lemans;1-1117DN.jpg;0;0;0;0;0;0;0;;;;Кожаный ремешок;;;WR 200m;;;;;;Сталь с частичным PVD покрытием;;;;Мужские;;42;;;;;;Минеральное;Австрия;;;;;Кварцевый;;;Круг;;есть;;;есть;Стрелочный;;22580;
СТ000003770;1-1117EN Jacques Lemans;ЧАСЫ/Наручные/Jacques Lemans;1-1117EN;1;25650;Jacques Lemans;1-1117EN .jpg;0;0;0;0;0;1;0;;;;Стальной;;;WR 200m;;;;;;Нержавеющая сталь ;;;;Мужские;;42;;;;;;Минеральное;Австрия;;;;;Кварцевый;;;Круг;;есть;;;есть;Стрелочный;;25650;
Ц0000019197;1-1117IN Jacques Lemans;ЧАСЫ/Наручные/Jacques Lemans;1-1117IN;1;25660;Jacques Lemans;1-1117IN.jpg;0;0;0;0;0;0;1;;;;Стальной;;;WR 200m;;;;;;Нержавеющая сталь ;;;;Мужские;;42;;;;;;Минеральное;Австрия;;;;;Кварцевый;;;Круг;;есть;;;есть;;;25660;
СТ000002342;1-1117MN Jacques Lemans;ЧАСЫ/Наручные/Jacques Lemans;1-1117MN;0;19545;Jacques Lemans;1-1117MN.jpg;0;0;0;0;0;0;0;;;;Кожаный ремешок;;;WR 200m;;;;;;Сталь с частичным PVD покрытием;;;;Мужские;;Стандартный;;;;;;Минеральное;Австрия;;;;;Кварцевый;;;Круг;;;;;;Стрелочный;;19545;
СТ000003771;1-1117NN Jacques Lemans;ЧАСЫ/Наручные/Jacques Lemans;1-1117NN;0;22580;Jacques Lemans;1-1117NN.jpg;0;0;0;0;0;0;0;;;;Кожаный ремешок;;;WR 200m;;;;;;Сталь с частичным PVD покрытием;;;;Мужские;;42;;;;;;Минеральное;Австрия;;;;;Кварцевый;;;Круг;;есть;;;есть;Стрелочный;;22580;
Ц0000016280;1-1117PN Jacques Lemans;ЧАСЫ/Наручные/Jacques Lemans;1-1117PN;1;28270;Jacques Lemans;1-1117PN.jpg;0;0;0;1;0;0;0;;;;Стальной;;;WR 100m;;;;;;Сталь с частичным PVD покрытием;;;;Мужские;;42;;;;;;Минеральное;Австрия;;;;;Кварцевый;;;Круг;;есть;;;есть;Стрелочный;;28270;
СТ000004088;1-1117QN Jacques Lemans;ЧАСЫ/Наручные/Jacques Lemans;1-1117QN;1;20510;Jacques Lemans;1-1117QN.jpg;0;0;0;1;0;0;0;;;;Кожаный ремешок;;;WR 200m;;;;;;Нержавеющая сталь ;;;;Мужские;;42;;;;;;Минеральное;Австрия;;;;;Кварцевый;;;Круг;;есть;;;есть;Стрелочный;;20510;
Ц0000009736;1-1117VN Jacques Lemans;ЧАСЫ/Наручные/Jacques Lemans;1-1117VN;3;20510;Jacques Lemans;1-1117VN.jpg;0;1;0;1;0;0;1;;;;Кожаный ремешок;;;WR 200m;;;;;;Нержавеющая сталь ;;;;Мужские;;44;;;;;;Минеральное;Австрия;;;;;Кварцевый;;;Круг;;есть;;;есть;Стрелочный;;20510;
Ц0000019584;1-1117WS Jacques Lemans;ЧАСЫ/Наручные/Jacques Lemans;1-1117WS;1;20510;Jacques Lemans;1-1117WS.jpg;1;0;0;0;0;1;0;;;;Стальной;;;WR 200m;;;;;;Нержавеющая сталь ;;;;Мужские;;44;;;;;;Минеральное;Австрия;;;;;Кварцевый;;;Круг;;есть;;;есть;;;20510;
Ц0000009877;1-1117XN Jacques Lemans;ЧАСЫ/Наручные/Jacques Lemans;1-1117XN;3;25660;Jacques Lemans;1-1117XN .jpg;0;1;0;0;0;1;1;;;;Стальной;;;WR 200m;;;;;;Нержавеющая сталь ;;;;Мужские;;44;;;;;;Минеральное;Австрия;;;;;Кварцевый;;;Круг;;есть;;;есть;Стрелочный;;25660;
Ц0000000890;1-1463S Jacques Lemans;ЧАСЫ/Наручные/Jacques Lemans;1-1463S;0;9390;Jacques Lemans;1-1463S.jpg;0;0;0;0;0;0;0;;;;Кожаный ремешок;;;WR 30m;;;;;;Нержавеющая сталь ;;;;Мужские;;Стандартный;;;;15;;Минеральное;Австрия;;;;;Кварцевый;;;Квадрат;;;;;;Стрелочный;;7981,5;
СТ000004090;1-1463W Jacques Lemans;ЧАСЫ/Наручные/Jacques Lemans;1-1463W;1;10850;Jacques Lemans;1-1463W.jpg;0;0;0;0;0;0;1;;;;Кожаный ремешок;;;WR 30m;;;;;;Нержавеющая сталь ;;;;Мужские;;37;;;;;;Минеральное;Австрия;;;;;Кварцевый;;;Квадрат;;;;;;Стрелочный;;10850;
СТ000004416;1-1471C Jacques Lemans;ЧАСЫ/Наручные/Jacques Lemans;1-1471C;0;25630;Jacques Lemans;1-1471C.jpg;0;0;0;0;0;0;0;;;;Стальной с частичным PVD покрытием;;;WR 200m;;;;;;Сталь с частичным PVD покрытием;;;;Мужские;;Стандартный;;;;20;;Минеральное;Австрия;;;;;Кварцевый;;;Круг;;;;;;Стрелочный;;20504;
Ц0000000892;1-1496C Jacques Lemans;ЧАСЫ/Наручные/Jacques Lemans;1-1496C;0;12990;Jacques Lemans;1-1496C.jpg;0;0;0;0;0;0;0;;;;Кожаный ремешок;;;WR 50m;;;;;;Сталь с PVD покрытием;;;;Мужские;;Стандартный;;;;40;;Минеральное;Австрия;;;;;Кварцевый;;;Квадрат;;;;;;Стрелочный;;7794;
Ц0000000893;1-1520B Jacques Lemans;ЧАСЫ/Наручные/Jacques Lemans;1-1520B;0;10680;Jacques Lemans;1-1520B.jpg;0;0;0;0;0;0;0;;;;Кожаный ремешок;;;WR 50m;;;;;;Сталь с частичным PVD покрытием;;;;Мужские;;39;;;;;;Минеральное;Австрия;;;;;Кварцевый;;;Квадрат;;;;;;Стрелочный;;10680;
Ц0000003894;1-1537H Jacques Lemans;ЧАСЫ/Наручные/Jacques Lemans;1-1537H;0;12190;Jacques Lemans;1-1537H.jpg;0;0;0;0;0;0;0;;;;Кожаный ремешок;;;WR 100m;;;;;;Сталь с частичным IP покрытием;;;;Мужские;;35;;;;40;;Минеральное;Австрия;;;;;Кварцевый;;;Квадрат;;;;;;Стрелочный;;7314;
Ц0000005487;1-1540A Jacques Lemans;ЧАСЫ/Наручные/Jacques Lemans;1-1540A;4;10210;Jacques Lemans;1-1540A.jpg;0;1;0;1;0;1;1;;;;Кожаный ремешок;;;WR 100m;;;;;;Нержавеющая сталь ;;;;Мужские;;42;;;;;;Минеральное;Австрия;;;;;Кварцевый;;;Круг;;;;;;Стрелочный;;10210;
Ц0000004369;1-1540B Jacques Lemans;ЧАСЫ/Наручные/Jacques Lemans;1-1540B;1;10210;Jacques Lemans;1-1540B.jpg;0;0;0;0;0;1;0;;;;Кожаный ремешок;;;WR 100m;;;;;;Нержавеющая сталь ;;;;Мужские;;42;;;;;;Минеральное;Австрия;;;;;Кварцевый;;;Круг;;;;;;Стрелочный;;10210;
Ц0000010848;1-1540D Jacques Lemans;ЧАСЫ/Наручные/Jacques Lemans;1-1540D;1;13300;Jacques Lemans;1-1540D.jpg;0;0;0;1;0;0;0;;;;Стальной;;;WR 100m;;;;;;Нержавеющая сталь ;;;;Мужские;;42;;;;;;Минеральное;Австрия;;;;;Кварцевый;;;Круг;;;;;;Стрелочный;;13300;
Ц0000003895;1-1540H Jacques Lemans;ЧАСЫ/Наручные/Jacques Lemans;1-1540H;1;12270;Jacques Lemans;i-(7).jpg;0;0;0;0;0;0;1;;;;Кожаный ремешок;;;WR 100m;;;;;;Сталь с частичным PVD покрытием;;;;Мужские;;42;;;;;;Минеральное;Австрия;;;;;Кварцевый;;;Круг;;;;;;Стрелочный;;12270;
Ц0000006325;1-1540I Jacques Lemans;ЧАСЫ/Наручные/Jacques Lemans;1-1540I;1;10620;Jacques Lemans;1-1540I .jpg;0;0;0;0;0;1;0;;;;Кожаный ремешок;;;WR 100m;;;;;;Сталь с частичным PVD покрытием;;;;Мужские;;40;;;;;;Минеральное;Австрия;;;;;Кварцевый;;;Круг;;;;;;Стрелочный;;10620;
Ц0000017671;1-1540M Jacques Lemans;ЧАСЫ/Наручные/Jacques Lemans;1-1540M;1;13300;Jacques Lemans;1-1540M.jpg;0;1;0;0;0;0;0;;;;Стальной;;;WR 100m;;;;;;Нержавеющая сталь ;;;;Мужские;;42;;;;;;Минеральное;Австрия;;;;;Кварцевый;;;Круг;;;;;;Стрелочный;;13300;
СТ000002344;1-1542C Jacques Lemans;ЧАСЫ/Наручные/Jacques Lemans;1-1542C;3;17410;Jacques Lemans;1-1542c.jpg;0;1;0;1;0;1;0;;;;Кожаный ремешок;;;WR 100m;;;;;;Сталь с частичным PVD покрытием;;;;Мужские;;42;;;;;;Минеральное;Австрия;;;;;Кварцевый;;;Круг;;есть;;;есть;Стрелочный;;17410;
Ц0000007549;1-1542G Jacques Lemans;ЧАСЫ/Наручные/Jacques Lemans;1-1542G;4;15370;Jacques Lemans;1-1542G.jpg;0;1;0;1;0;1;1;;;;Кожаный ремешок;;;WR 100m;;;;;;Нержавеющая сталь ;;;;Мужские;;42;;;;;;Минеральное;Австрия;;;;;Кварцевый;;;Круг;;есть;;;есть;Стрелочный;;15370;
Ц0000008973;1-1542H Jacques Lemans;ЧАСЫ/Наручные/Jacques Lemans;1-1542H;2;15370;Jacques Lemans;1-1542H .jpg;0;1;0;1;0;0;0;;;;Кожаный ремешок;;;WR 100m;;;;;;Нержавеющая сталь ;;;;Мужские;;42;;;;;;Минеральное;Австрия;;;;;Кварцевый;;;Круг;;есть;;;есть;Стрелочный;;15370;
Ц0000019192;1-1542i Jacques Lemans;ЧАСЫ/Наручные/Jacques Lemans;1-1542i;1;18460;Jacques Lemans;1-1542i.jpg;0;0;0;0;0;0;1;;;;Стальной;;;WR 100m;;;;;;Нержавеющая сталь ;;;;Мужские;;42;;;;;;Минеральное;Австрия;;;;;Кварцевый;;;Круг;;;;;;;;18460;
Ц0000011665;1-1542J Jacques Lemans;ЧАСЫ/Наручные/Jacques Lemans;1-1542J;2;20530;Jacques Lemans;1-1542J.jpg;0;0;0;1;0;1;0;;;;Стальной;;;WR 100m;;;;;;Сталь с частичным PVD покрытием;;;;Мужские;;42;;;;;;Минеральное;Австрия;;;;;Кварцевый;;;Круг;;есть;;;есть;Стрелочный;;20530;
Ц0000017588;1-1542O  Jacques Lemans;ЧАСЫ/Наручные/Jacques Lemans;1-1542O;2;15370;Jacques Lemans;1-1542O.jpg;0;0;0;0;0;1;1;;;;Кожаный ремешок;;;WR 100m;;;;;;Нержавеющая сталь ;;;;Мужские;;42;;;;;;Минеральное;Австрия;;;;;Кварцевый;;;Круг;;есть;;;есть;Стрелочный;;15370;
Ц0000017738;1-1542P  Jacques Lemans;ЧАСЫ/Наручные/Jacques Lemans;1-1542P;1;18460;Jacques Lemans;1-1542P.jpg;0;1;0;0;0;0;0;;;;Стальной;;;WR 100m;;;;;;Нержавеющая сталь ;;;;Мужские;;42;;;;;;Минеральное;Австрия;;;;;Кварцевый;;;Круг;;есть;;;есть;Стрелочный;;18460;
Ц0000000905;1-1583H Jacques Lemans;ЧАСЫ/Наручные/Jacques Lemans;1-1583H;1;24780;Jacques Lemans;1-1583H.jpg;0;0;0;0;0;0;1;;;;Кожаный ремешок;;;WR 100m;;;;;;Сталь с PVD покрытием;;;;Мужские;;44;;;;;;Минеральное;Австрия;;;;;Кварцевый;;;Круг;;;;;;Стрелочный;;24780;
Ц0000010135;1-1593A Jacques Lemans;ЧАСЫ/Наручные/Jacques Lemans;1-1593A;0;29060;Jacques Lemans;1-1593A.jpg;0;0;0;0;0;0;0;;;;Керамика, сталь;;;WR 50m;;;;;;Нержавеющая сталь ;;;;Мужские;;Стандартный;;;;15;;Минеральное с сапфировым напылением;Австрия;;;;;Кварцевый;;;Квадрат;;;;;;Стрелочный;;24701;
Ц0000016281;1-1604C  Jacques Lemans;ЧАСЫ/Наручные/Jacques Lemans;1-1604C;0;18350;Jacques Lemans;1-1604C.jpg;0;0;0;0;0;0;0;;;;Кожаный ремешок;;;WR 50m;;;;;;Сталь с IP покрытием;;;;Женские;;24;;;;;;Минеральное;Австрия;;;;;Кварцевый;;;Прямоугольник;;;;;;Стрелочный;;18350;
Ц0000000907;1-1605G Jacques Lemans;ЧАСЫ/Наручные/Jacques Lemans;1-1605G;0;13225;Jacques Lemans;1-1605G.jpg;0;0;0;0;0;0;0;;;;Стальной;;;WR 50m;;;;;;Нержавеющая сталь ;;;;Мужские;;Стандартный;;;;40;;Минеральное;Австрия;;;;;Кварцевый;;;Круг;;;;;;Стрелочный;;7935;
СТ000002346;1-1610A Jacques Lemans;ЧАСЫ/Наручные/Jacques Lemans;1-1610A;0;23765;Jacques Lemans;1-1610A.jpg;0;0;0;0;0;0;0;;;;Кожаный ремешок;;;WR 50m;;;;;;Нержавеющая сталь ;;;;Мужские;;Стандартный;;;;20;;Минеральное;Австрия;;;;;Механический с автоподзаводом;;;Квадрат;;;;;;Стрелочный;;19012;
СТ000005049;1-1610B Jacques Lemans;ЧАСЫ/Наручные/Jacques Lemans;1-1610B;0;27460;Jacques Lemans;1-1610B.jpg;0;0;0;0;0;0;0;;;;Кожаный ремешок;;;WR 50m;;;;;;Нержавеющая сталь ;;;;Мужские;;34;;;;20;;Минеральное;Австрия;;;;;Механический с автоподзаводом;;;Квадрат;;;;;;Стрелочный;;21968;
Ц0000007996;1-1645I Jacques Lemans;ЧАСЫ/Наручные/Jacques Lemans;1-1645I;4;16610;Jacques Lemans;1-1645I .jpg;0;1;0;1;0;1;1;;;;Кожаный ремешок;;;WR 100m;;;;;;Нержавеющая сталь ;;;;Мужские;;46;;;;;;Минеральное;Австрия;;;;;Кварцевый;;;Квадрат;;есть;;;есть;Стрелочный;;16610;
Ц0000008462;1-1645J Jacques Lemans;ЧАСЫ/Наручные/Jacques Lemans;1-1645J;4;16610;Jacques Lemans;1-1645J.jpg;0;1;0;1;0;1;1;;;;Кожаный ремешок;;;WR 100m;;;;;;Нержавеющая сталь ;;;;Мужские;;46;;;;;;Минеральное;Австрия;;;;;Кварцевый;;;Квадрат;;есть;;;есть;Стрелочный;;16610;
Ц0000013493;1-1645K Jacques Lemans;ЧАСЫ/Наручные/Jacques Lemans;1-1645K;3;16610;Jacques Lemans;1-1645K.jpg;0;1;0;1;0;1;0;;;;Кожаный ремешок;;;WR 100m;;;;;;Нержавеющая сталь ;;;;Мужские;;46;;;;;;Минеральное;Австрия;;;;;Кварцевый;;;Квадрат;;есть;Да;;есть;Стрелочный;;16610;
Ц0000013921;1-1645M Jacques Lemans;ЧАСЫ/Наручные/Jacques Lemans;1-1645M;1;19550;Jacques Lemans;1-1645M.jpg;0;0;0;0;0;0;1;;;;Кожаный ремешок;;;WR 100m;;;;;;Сталь с IP покрытием;;;;Мужские;;46;;;;;;Минеральное;Австрия;;;;;Кварцевый;;;Квадрат;;есть;;;есть;Стрелочный;;19550;
Ц0000011369;1-1645N Jacques Lemans;ЧАСЫ/Наручные/Jacques Lemans;1-1645N;4;19550;Jacques Lemans;1-1645N.jpg;0;1;0;1;0;1;1;;;;Кожаный ремешок;;;WR 100m;;;;;;Сталь с IP покрытием;;;;Мужские;;46;;;;;;Минеральное;Австрия;;;;;Кварцевый;;;Квадрат;;есть;;;есть;Стрелочный;;19550;
